,language,russian_ipa_segments,target_ipa_segments,count,corresponding_target_ipa
786,Botlikh,0,j,20,"[""b-u-r-j-'a-t"", 'i-s-t-r-a-χ-o-w-a-j-t', ""p-a-l-j-'a-k"", ""p-a-l-j-'a-k"", ""p-a-l-j-'a-k"", ""p-a-l-j-'a-k"", ""t-'u-p-l-j-a"", 'a-k-t-j-a-b-i-r', ""i-s-t-i-l-j-'a-ɡ-a"", 'i-ʃ-l-j-a-p-a', 'k-a-l-j-a-s-k-a', ""l-i-j-'o-tʃ-i-k"", ""p-u-l-i-m-j-'o-t"", ""p-u-t-j-'o-w-k-a"", 'r-e-w-a-l-j-u-ts-i-0-0', 'r-e-w-a-l-j-u-ts-i-a-n-e-r', ""r-e-w-o-l-j-'u-ts-i-0-0"", ""r-e-z-a-l-j-'u-ts-i-0-0"", ""s-a-m-a-l-j-'o-t"", ""sː-a-m-a-l-j-'o-t""]"
787,Botlikh,0,k,1,"[""sː-'i-m-i-0-t-k-a""]"
788,Botlikh,0,l,2,"[""m-i-l-l-i-'a-r-d"", ""m-i-l-l-i-'o-n""]"
789,Botlikh,0,o,12,"[""d-o-r-'o-b"", 'd-o-r-o-b', ""ɡ-o-l-'o-b-u-s"", ""ɡ-o-r-'o-z-n-i-0"", ""k-o-n-'o-p-k-a"", ""o-s-t-'o-r"", ""p-o-l-'o-m-b-a"", ""p-o-r-'o-b-a"", ""p-o-r-'o-m-i-s-l-a"", ""p-o-r-'o-n-t"", ""p-o-r-'o-p-k-a"", ""p-o-r-'o-p-u-s-k""]"
790,Botlikh,0,q,1,"[""q-a-r-p-'u-z""]"
791,Botlikh,0,r,2,"[""k-a-r-n-'i-s-t-i-r-0"", ""sː-a-r-t-'i-n""]"
792,Botlikh,0,t,2,"[""k-a-r-'a-n-t"", ""ʃː-'o-t-tʃ-i-k""]"
793,Botlikh,0,u,16,"[""t-u-r-'u-d"", ""a-0-l-i-p-u-l-'a-n"", ""b-u-l-d-'o-w-u-z-i-r"", ""ɡ-u-l-u-k-'o-z-a"", ""ɡ-u-l-u-ʃ-'i-t-e-l"", ""ɡ-u-r-'u-p-a"", ""k-u-l-'u-b"", ""k-u-l-'u-m-b-a"", 'k-u-l-u-b', ""k-u-r-'u-ʃ-k-a"", ""k-u-r-u-ʒ-'o-k"", ""t-u-r-'u-s-i-k-0"", ""u-s-t-'o-r"", ""u-s-t-'o-r-o-ʒ"", ""u-ʃ-k-'o-l-0"", ""χ-u-r-u-s-t-'a-l""]"
794,Botlikh,0,w,8,"[""b-u-l-d-'o-w-u-z-i-r"", ""k-a-w-u-tʃ-'u-k"", ""q-a-l-'a-w-u-r"", ""q-a-l-'a-w-u-r"", ""q-a-r-'a-w-u-l"", ""q-a-r-'a-w-u-l"", ""r-'a-d-i-w-a"", ""r-'a-d-i-w-a-l-0""]"
795,Botlikh,0,ʔ,2,"[""d-u-ʔ-'e-l"", ""ɡ-e-ʔ-a-m-'e-t-r-i-j-a""]"
796,Botlikh,0,ʕ,6,"[""p-i-ʕ-a-n-'i-r"", ""ʕ-a-p-'i-ts-e-r"", ""p-i-ʕ-a-n-'i-r"", ""ʕ-a-p-'i-ts-e-r"", 'ʕ-a-r-ʃ-i-n', ""χ-a-l-ʕ-'a-t""]"
797,Botlikh,A,'a,34,"[""a-m-e-r-i-k-'a"", ""a-m-e-r-i-k-'a-n"", ""ɡ-a-r-'a-ʒ-d-a-n-i-n"", ""i-t-a-l-i-j-'a-n"", ""i-t-a-l-i-j-'a-n"", ""i-t-a-l-i-j-'a-n-0-ts"", ""m-a-ʃ-i-n-'a"", ""m-i-n-u-t-'a"", ""m-i-n-u-t-'a"", ""t-'a-t-a-0"", ""t-'a-t-a-0"", ""t-e-χ-n-i-k-'a"", ""a-l-p-'a-w-i-t"", ""ɡ-a-r-'a-ʒ-d-a-n-i-n"", ""i-s-t-'a-k-a-n"", ""i-s-t-'a-k-a-n"", ""i-s-t-'a-r-ʃ-i-n-a"", ""k-a-m-'a-n-d-a-r"", ""k-w-'a-r-t-a-l"", ""m-a-ɡ-'a-z-i-n"", ""p-'a-r-p-u-r"", ""p-'a-r-t-o-r-ɡ"", ""p-a-r-'a-l-i-tʃ"", ""p-u-tʃ-k-'a"", ""p-u-tʃ-k-'a"", ""q-a-l-'a-w-u-r"", ""q-a-l-'a-w-u-r"", ""q-a-r-'a-w-u-l"", ""q-a-r-'a-w-u-l"", ""r-'a-j-i-s-p-a-l-k-o-m"", ""r-'a-j-m-a-ɡ"", ""tʃ-'a-r-m-a"", ""w-'a-x-m-i-s-t-i-r"", ""z-a-p-'a-s""]"
798,Botlikh,A,0,100,"[""k-a-l-'e-k-ts-i-0-0"", 'p-a-r-t-i-0-0', ""a-k-'a-ts-i-0-0"", ""a-k-u-p-'a-ts-i-0-0"", ""a-m-b-u-l-a-t-'o-r-i-0-0"", ""a-m-n-'i-s-0-i-0-0"", ""a-w-'a-r-i-0-0"", ""a-w-t-a-b-i-o-ɡ-r-'a-p-i-0-0"", ""d-'i-k-a-r-a-ts-i-0-0"", ""d-'i-p-t-i-r-i-0-0"", ""d-a-k-u-m-e-n-t-'a-ts-i-0-0"", ""d-e-m-o-n-s-t-r-'a-ts-i-0-0"", ""d-i-k-l-a-r-'a-ts-i-0-0"", ""d-i-l-i-ɡ-'a-ts-i-0-0"", ""d-i-r-'e-k-ts-i-0-0"", ""d-i-s-k-'u-s-i-0-0"", ""d-i-sː-s-e-r-t-'a-ts-i-0-0"", ""d-i-w-'e-r-s-i-0-0"", ""d-i-w-'i-z-i-0-0"", ""d-i-z-i-n-t-i-r-'i-0-0"", ""e-0-s-k-'u-r-s-i-0-0"", ""ɡ-0-u-p-0-w-'a-χ-t-a"", ""ɡ-a-z-'e-t-0"", ""ɡ-i-m-n-'a-z-i-0-0"", ""ɡ-u-b-'e-r-n-i-0-0"", ""i-l-e-k-t-r-a-s-t-'a-n-ts-i-0-0"", ""i-m-p-'e-r-i-0-0"", ""i-n-s-p-'e-k-ts-i-0-0"", ""i-s-t-'a-n-ts-i-0-0"", ""i-s-t-'o-r-i-0-0"", ""i-s-t-a-l-'o-0-0-j-0"", ""i-s-t-a-l-'o-0-0-j-0"", ""i-s-t-i-p-'e-n-d-i-0-0"", ""j-u-s-t-'i-ts-i-0-0"", ""k-a-0-ɬː-'e-t-0"", ""k-a-a-p-e-r-'a-ts-i-0-0"", ""k-a-l-'a-w-i-ʃ-0"", ""k-a-l-'o-n-i-0-0"", ""k-a-l-'o-ʃ-0"", ""k-a-l-'u-ʃ-0"", ""k-a-m-'e-d-i-0-0"", ""k-a-m-'i-s-i-0-0"", ""k-a-m-b-i-n-'a-ts-i-0-0"", ""k-a-m-p-'a-n-i-0-0"", ""k-a-m-p-'i-t-0"", ""k-a-n-a-l-i-z-'a-ts-i-0-0"", ""k-a-n-f-e-r-'e-n-ts-i-0-0"", ""k-a-n-s-i-l-'a-r-0-0-0"", ""k-a-n-s-i-r-w-a-t-'o-r-i-0-0"", ""k-a-n-s-t-i-t-'u-ts-i-0-0"", ""k-a-n-s-u-l-t-'a-ts-i-0-0"", ""k-a-n-t-r-i-b-'u-ts-i-0-0"", 'k-a-n-ts-i-tɬ-0-r-0-0-0', ""k-a-p-'e-0-k-0"", ""k-a-r-n-'i-s-t-i-r-0"", ""k-a-z-'e-t-0"", ""k-i-w-i-t-'a-n-ts-i-0-0"", ""l-'e-k-ts-i-0-0"", ""l-a-t-a-r-'e-0-0"", ""l-i-k-w-i-d-'a-ts-i-0-0"", ""m-a-s-t-e-r-s-k-'o-j-0"", ""m-e-χ-a-n-i-z-'a-ts-i-0-0"", ""m-i-l-'i-ts-0-0-0"", ""m-i-l-'i-ts-i-0-0"", ""m-i-n-'u-t-0"", ""p-'a-r-t-i-0-0"", ""p-'e-n-s-i-0-0"", ""p-a-0-0-l-'i-ʒ"", ""p-a-0-0-r-'u-z-0"", ""p-a-m-'i-l-i-0-0"", ""p-a-n-'e-r-0"", ""p-a-r-a-w-a-k-'a-ts-i-0-0"", ""p-a-r-i-k-m-'a-χ-e-r-s-k-i-0-0"", ""p-e-d-e-r-'a-ts-i-0-0"", ""p-i-l-a-r-m-'o-n-i-0-0"", ""p-i-l-o-s-'o-p-i-0-0"", ""p-i-r-'e-m-i-0-0"", 'p-u-tʃ-0-0', ""r-'a-d-i-w-a-l-0"", ""r-a-d-i-o-s-t-'a-n-ts-i-0-0"", ""r-e-d-'a-k-ts-i-0-0"", ""r-e-k-a-m-i-n-d-'a-ts-i-0-0"", 'r-e-w-a-l-j-u-ts-i-0-0', ""r-e-w-o-l-j-'u-ts-i-0-0"", ""r-e-z-'i-n-0"", ""r-e-z-a-l-j-'u-ts-i-0-0"", ""r-i-p-i-t-'i-ts-i-0-0"", ""r-i-sː-'o-r-0"", ""r-i-ts-'e-n-z-i-0-0"", ""r-i-w-'i-z-i-0-0"", ""sː-'e-r-i-0-0"", ""sː-i-k-'u-n-d-0"", ""tsː-i-ɡ-'a-r-0"", ""tsː-i-ɡ-a-r-'e-t-0"", ""u-b-'o-r-n-i-0-0"", ""u-ʃ-k-'o-l-0"", ""z-a-'o-tʃ-n-i-0-0"", ""z-a-k-'u-s-a-tʃ-n-i-0-0"", ""z-a-p-i-t-'o-j-0"", ""z-o-o-l-'o-ɡ-i-0-0""]"
