ratio_of_changes,language,glottocode,lemma,pos,reference,meaning_ru,ipa_comparison,russian_ipa_comparison,metathesis,problems
0.896551724137931,Botlikh,botl1242,пили́тка,noun,"Alekseev, Azayev 2019",плитка,p-i-l-'i-t-k-a,p-0-lʲ-'i-t-k-a,,
0.896551724137931,Bagvalal,bagv1239,ПАВ́ИДЛА,,Magomedova 2004,повидло,p-a-w-'i-d-l-a,p-a-vʲ-'i-d-l-a,,
0.896551724137931,Botlikh,botl1242,пави́дла,noun,"Alekseev, Azayev 2019",повидло,p-a-w-'i-d-l-a,p-a-vʲ-'i-d-l-a,,
0.896551724137931,Botlikh,botl1242,пави́дла,noun,"Saidova, Abusov 2012",повидло,p-a-w-'i-d-l-a,p-a-vʲ-'i-d-l-a,,
0.896551724137931,Godoberi,ghod1238,ПАВИ́ДЛА,,Saidova 2006,повидло,p-a-w-'i-d-l-a,p-a-vʲ-'i-d-l-a,,
0.896551724137931,Godoberi,ghod1238,ПАСИ́РКЯ,,Saidova 2006,посылка,p-a-s-'i-r-kʲ-a,p-a-s-'i-l-k-a,,
0.896551724137931,Botlikh,botl1242,пири́мус,noun,"Alekseev, Azayev 2019",примус,p-i-r-'i-m-u-s,p-0-rʲ-'i-m-u-s,,
0.896551724137931,Botlikh,botl1242,раси́зма,,"Alekseev, Azayev 2019",расизм,r-a-s-'i-z-m-a,r-a-sʲ-'i-z-m-0,,
0.896551724137931,Botlikh,botl1242,решо́тка,,"Alekseev, Azayev 2019",решетка,r-e-ʃ-'o-t-k-a,rʲ-i-ʃ-'o-t-k-a,,
0.896551724137931,Karata-Tukita,kara1474,МАТУШК|А',,"Magomedova, Khalidova 2001",русская женщина,m-a-t-u-ʃ-k'-'a,m-'a-t-u-ʃ-k-a,,
0.896551724137931,,bagv1239,,,Magomedova 2004,самолет,s-a-m-o-l-'o-t,s-a-m-a-lʲ-'o-t,,
0.896551724137931,Botlikh,botl1242,сирва́нт,noun,"Alekseev, Azayev 2019",сервант,s-i-r-w-'a-n-t,sʲ-i-r-v-'a-n-t,,
0.896551724137931,Botlikh,botl1242,истатйа́,noun,"Alekseev, Azayev 2019",статья,i-s-t-a-t-j-'a,0-s-t-a-tʲ-j-'a,,
0.896551724137931,Andi,andi1255,талмачи,,Salimov 2010,талмач,t-a-l-m-a-tʃ-i,t-a-l-m-'a-tʃ-0,,
0.896551724137931,Bagvalal,bagv1239,ПÁБРИКА,,Magomedova 2004,фабрика,p-'a-b-r-i-k-a,f-'a-b-rʲ-i-k-a,,
0.896551724137931,Bagvalal,bagv1239,ПАНÁРИК,,Magomedova 2004,фонарик,p-a-n-'a-r-i-k,f-a-n-'a-rʲ-i-k,,
0.896551724137931,Godoberi,ghod1238,ПАНÁРИК,,Saidova 2006,фонарик,p-a-n-'a-r-i-k,f-a-n-'a-rʲ-i-k,,
0.896551724137931,Godoberi,ghod1238,ПУРÁШКЯ,,Saidova 2006,фуражка,p-u-r-'a-ʃ-kʲ-a,f-u-r-'a-ʃ-k-a,,
0.896551724137931,Andi,andi1255,чамадан,,Salimov 2010,чемодан,tʃ-a-m-a-d-a-n,tʃ-i-m-a-d-'a-n,,
0.896551724137931,Botlikh,botl1242,игза́мин,noun,"Saidova, Abusov 2012",экзамен,i-g-z-'a-m-i-n,i-k-z-'a-mʲ-i-n,,
0.8979591836734694,Bagvalal,bagv1239,АᴴБУЛАТÓРИЙА,noun,Magomedova 2004,амбулатория,ã-0-b-u-l-a-t-'o-r-i-j-a,a-m-b-u-l-a-t-'o-rʲ-i-j-a,,
0.8979591836734694,Botlikh,botl1242,амбулато́ри,noun,"Alekseev, Azayev 2019",амбулатория,a-m-b-u-l-a-t-'o-r-i-0-0,a-m-b-u-l-a-t-'o-rʲ-i-j-a,,
0.9,Bagvalal,bagv1239,АВÁНС,noun,Magomedova 2004,аванс,a-w-'a-n-s,a-v-'a-n-s,,
0.9,Botlikh,botl1242,ава́нс,noun,"Saidova, Abusov 2012",аванс,a-w-'a-n-s,a-v-'a-n-s,,
0.9,Bagvalal,bagv1239,БÁᴴКА,noun,Magomedova 2004,банка,b-'a-0-k-a,b-'a-n-k-a,,
0.9,Bagvalal,bagv1239,БÓᴴБА,,Magomedova 2004,бомба,b-'o-0-b-a,b-'o-m-b-a,,
0.9,Bagvalal,bagv1239,П́УТКА,,Magomedova 2004,будка,p-'u-t-k-a,b-'u-t-k-a,,
0.9,Botlikh,botl1242,пу́тк/а,noun,"Saidova, Abusov 2012",будка,p-'u-t-k-a,b-'u-t-k-a,,
0.9,Botlikh,botl1242,пу́тка,noun,"Alekseev, Azayev 2019",будка,p-'u-t-k-a,b-'u-t-k-a,,
0.9,Bagvalal,bagv1239,ВÁ̄НА,,Magomedova 2004,ванна,w-'a-n-n-a,v-'a-n-n-a,,
0.9,Botlikh,botl1242,во́бла хъваᴴй,noun,"Alekseev, Azayev 2019",вобла,w-'o-b-l-a,v-'o-b-l-a,,
0.9,Botlikh,botl1242,во́тка,noun,"Alekseev, Azayev 2019",водка,w-'o-t-k-a,v-'o-t-k-a,,
0.9,Botlikh,botl1242,ви́дра,noun,"Alekseev, Azayev 2019",выдра,w-'i-d-r-a,v-'i-d-r-a,,
0.9,Botlikh,botl1242,гара́ж,noun,"Alekseev, Azayev 2019",гараж,g-a-r-'a-ᴣ,g-a-r-'a-ʃ,,
0.9,Akhvakh,akhv1239,да'ска,noun,"Magomedova, Abdulayeva 2007",доска,d-'a-s-k-a,d-a-s-k-'a,,
0.9,Bagvalal,bagv1239,ДÁСКА,,Magomedova 2004,доска,d-'a-s-k-a,d-a-s-k-'a,,
0.9,Botlikh,botl1242,дахо́д,,"Saidova, Abusov 2012",доход,d-a-χ-'o-d,d-a-x-'o-d,,
0.9,Bagvalal,bagv1239,ЗАВÓТ,,Magomedova 2004,завод,z-a-w-'o-t,z-a-v-'o-t,,
0.9,Bagvalal,bagv1239,ЗÁКСА,,Magomedova 2004,загс,z-'a-k-s-a,z-'a-k-s-0,,
0.9,Botlikh,botl1242,за́кса,noun,"Saidova, Abusov 2012",загс,z-'a-k-s-a,z-'a-k-s-0,,
0.9,Godoberi,ghod1238,ЗÁКСА,,Saidova 2006,загс,z-'a-k-s-a,z-'a-k-s-0,,
0.9,Karata-Tukita,kara1474,ЗА'КСА,,"Magomedova, Khalidova 2001",загс,z-'a-k-s-a,z-'a-k-s-0,,
0.9,Bagvalal,bagv1239,ЗÁЙМА,,Magomedova 2004,заем,z-'a-j-m-a,z-'a-j-m-0,,
0.9,Botlikh,botl1242,за́йм/а,noun,"Saidova, Abusov 2012",заем,z-'a-j-m-a,z-'a-j-m-0,,
0.9,Botlikh,botl1242,за́йма,noun,"Alekseev, Azayev 2019",заём,z-'a-j-m-a,z-'a-j-m-0,,
0.9,Botlikh,botl1242,зака́з,noun,"Alekseev, Azayev 2019",заказ,z-a-k-'a-z,z-a-k-'a-s,,
0.9,Godoberi,ghod1238,ЗАКУ́Н,,Saidova 2006,закон,z-a-k-'u-n,z-a-k-'o-n,,
0.9,Botlikh,botl1242,изна́к,noun,"Alekseev, Azayev 2019",знак,i-z-n-'a-k,0-z-n-'a-k,,
0.9,Godoberi,ghod1238,ХЪАБÁН,,Saidova 2006,кабан,q-a-b-'a-n,k-a-b-'a-n,,
0.9,Karata-Tukita,kara1474,ХЪАБА'Н/ХЪАПА'Н,,"Magomedova, Khalidova 2001","кабан, дикая свинья",q-a-b-'a-n,k-a-b-'a-n,,
0.9,Botlikh,botl1242,ка́дра,noun,"Alekseev, Azayev 2019",кадр,k-'a-d-r-a,k-'a-d-r-0,,
0.9,Botlikh,botl1242,кепка,noun,"Alekseev, Azayev 2019",кепка,k-e-p-k-a,kʲ-'e-p-k-a,,
0.9,Bagvalal,bagv1239,КАЛÁС,,Magomedova 2004,класс,k-a-l-'a-s,k-0-l-'a-s,,
0.9,Botlikh,botl1242,кала́с,noun,"Alekseev, Azayev 2019",класс,k-a-l-'a-s,k-0-l-'a-s,,
0.9,Botlikh,botl1242,кала́с,noun,"Saidova, Abusov 2012",класс,k-a-l-'a-s,k-0-l-'a-s,,
0.9,Botlikh,botl1242,каапера́тор,noun,"Alekseev, Azayev 2019",кооператив,k-a-a-p-e-r-'a-t-o-r,k-a-a-pʲ-i-r-a-t-o-r,,
0.9,Bagvalal,bagv1239,КÓПТА,,Magomedova 2004,кофта,k-'o-p-t-a,k-'o-f-t-a,,
0.9,Botlikh,botl1242,ко́пта,noun,"Alekseev, Azayev 2019",кофта,k-'o-p-t-a,k-'o-f-t-a,,
0.9,Botlikh,botl1242,кара́н,noun,"Alekseev, Azayev 2019",кран,k-a-r-'a-n,k-0-r-'a-n,,
0.9,Botlikh,botl1242,ку́зов,noun,"Alekseev, Azayev 2019",кузов,k-'u-z-o-w,k-'u-z-o-f,,
0.9,Botlikh,botl1242,ку́рсе,noun,"Alekseev, Azayev 2019",курсы,k-'u-r-s-e,k-'u-r-s-i,,
0.9,Andi,andi1255,диван,,Salimov 2010,кушетка,d-i-w-a-n,dʲ-i-w-'a-n,,
0.9,Botlikh,botl1242,ла́вка,noun,"Alekseev, Azayev 2019",лавка,l-'a-w-k-a,l-'a-f-k-a,,
0.9,Andi,andi1255,маркӏа,,Salimov 2010,марка,m-a-r-k'-a,m-'a-r-k-a,,
0.9,Botlikh,botl1242,нало́г,noun,"Saidova, Abusov 2012",налог,n-a-l-'o-g,n-a-l-'o-k,,
0.9,Chamalal,cham1309,СЕТКА,noun IV,Magomedova 1999,невод,s-e-t-k-a,sʲ-'e-t-k-a,,
0.9,Botlikh,botl1242,пакет,noun,"Alekseev, Azayev 2019",пакет,p-a-k-e-t,p-a-kʲ-'e-t,,
0.9,Botlikh,botl1242,пара́д,noun,"Alekseev, Azayev 2019",парад,p-a-r-'a-d,p-a-r-'a-t,,
0.9,Bagvalal,bagv1239,ПАЛÁН,,Magomedova 2004,план,p-a-l-'a-n,p-0-l-'a-n,,
0.9,Botlikh,botl1242,пала́н,noun,"Saidova, Abusov 2012",план,p-a-l-'a-n,p-0-l-'a-n,,
0.9,Godoberi,ghod1238,ПАЛÁН,,Saidova 2006,план,p-a-l-'a-n,p-0-l-'a-n,,
0.9,Botlikh,botl1242,по́вар,noun,"Saidova, Abusov 2012",повар,p-'o-w-a-r,p-'o-v-a-r,,
0.9,Godoberi,ghod1238,ПÓВАР,,Saidova 2006,повар,p-'o-w-a-r,p-'o-v-a-r,,
0.9,Botlikh,botl1242,пагу́н,noun,"Alekseev, Azayev 2019",погон,p-a-g-'u-n,p-a-g-'o-n,,
0.9,Bagvalal,bagv1239,ПÓРМА,,Magomedova 2004,покрой,p-'o-r-m-a,f-'o-r-m-a,,
0.9,Botlikh,botl1242,по́рм/а,noun,"Saidova, Abusov 2012",покрой,p-'o-r-m-a,f-'o-r-m-a,,
0.9,Botlikh,botl1242,пу́дру,noun,"Alekseev, Azayev 2019",пудра,p-'u-d-r-u,p-'u-d-r-a,,
0.9,Bagvalal,bagv1239,РАЙ́УН,,Magomedova 2004,район,r-a-j-'u-n,r-a-j-'o-n,,
0.9,Botlikh,botl1242,рижим,noun,"Alekseev, Azayev 2019",режим,r-i-ᴣ-i-m,rʲ-i-ᴣ-'i-m,,
0.9,Botlikh,botl1242,рейка,noun,"Alekseev, Azayev 2019",рейка,r-e-j-k-a,rʲ-'e-j-k-a,,
0.9,Bagvalal,bagv1239,ПИС́УК,,Magomedova 2004,сахарный песок,p-i-s-'u-k,p-i-s-'o-k,,
0.9,Botlikh,botl1242,ба́нк/а,noun,"Saidova, Abusov 2012",сбербанк,b-'a-n-k-a,b-'a-n-k-0,,
0.9,Andi,andi1255,сетка,,Salimov 2010,сетка,s-e-t-k-a,sʲ-'e-t-k-a,,
0.9,Chamalal,cham1309,СЕТКА,noun IV,Magomedova 1999,сетка (из проволоки),s-e-t-k-a,sʲ-'e-t-k-a,,
0.9,Botlikh,botl1242,ла́вка,noun,"Alekseev, Azayev 2019",скамейка,l-'a-w-k-a,l-'a-f-k-a,,
0.9,Andi,andi1255,маркӏа,,Salimov 2010,сорт,m-a-r-k'-a,m-'a-r-k-a,,
0.9,Bagvalal,bagv1239,ИСТÓЛ,,Magomedova 2004,стол,i-s-t-'o-l,0-s-t-'o-l,,
0.9,Botlikh,botl1242,ссумк/а,noun,"Saidova, Abusov 2012",сумка,s:-u-m-k-a,s-'u-m-k-a,,
0.9,Botlikh,botl1242,та́нго,,"Alekseev, Azayev 2019",танго,t-'a-n-g-o,t-'a-n-g-a,,
0.9,Bagvalal,bagv1239,ПÓРМА,,Magomedova 2004,униформа,p-'o-r-m-a,f-'o-r-m-a,,
0.9,Botlikh,botl1242,уста́в,noun,"Saidova, Abusov 2012",устав,u-s-t-'a-w,u-s-t-'a-f,,
0.9,Godoberi,ghod1238,УСТÁВ,,Saidova 2006,устав,u-s-t-'a-w,u-s-t-'a-f,,
0.9,Bagvalal,bagv1239,ПАЛÁН,,Magomedova 2004,участок,p-a-l-'a-n,p-0-l-'a-n,,
0.9,Godoberi,ghod1238,ПÓРМА,,Saidova 2006,фасон,p-'o-r-m-a,f-'o-r-m-a,,
0.9,Akhvakh,akhv1239,по'рма,noun,"Magomedova, Abdulayeva 2007",форма,p-'o-r-m-a,f-'o-r-m-a,,
0.9,Bagvalal,bagv1239,ПÓРМА,,Magomedova 2004,форма,p-'o-r-m-a,f-'o-r-m-a,,
0.9,Botlikh,botl1242,по́рм/а,noun,"Saidova, Abusov 2012",форма,p-'o-r-m-a,f-'o-r-m-a,,
0.9,Botlikh,botl1242,по́рма,noun,"Alekseev, Azayev 2019",форма,p-'o-r-m-a,f-'o-r-m-a,,
0.9,Godoberi,ghod1238,ПÓРМА,,Saidova 2006,форма,p-'o-r-m-a,f-'o-r-m-a,,
0.9,Botlikh,botl1242,по́рм/а,noun,"Saidova, Abusov 2012",форма чего-л.,p-'o-r-m-a,f-'o-r-m-a,,
0.9,Botlikh,botl1242,ша́хта,,"Alekseev, Azayev 2019",шахта,ʃ-'a-χ-t-a,ʃ-'a-x-t-a,,
0.9,Botlikh,botl1242,ишну́р,,"Alekseev, Azayev 2019",шнур,i-ʃ-n-'u-r,0-ʃ-n-'u-r,,
0.9,Botlikh,botl1242,ишти́к,,"Alekseev, Azayev 2019",штык,i-ʃ-t-'i-k,0-ʃ-t-'i-k,,
0.9,Botlikh,botl1242,икра́,noun,"Alekseev, Azayev 2019",экран,i-k-r-'a-0,i-k-r-'a-n,,
0.9,Botlikh,botl1242,йу́бк/а,noun,"Saidova, Abusov 2012",юбка,j-'u-b-k-a,j-'u-p-k-a,,
0.9019607843137255,Botlikh,botl1242,канализа́ци,noun,"Alekseev, Azayev 2019",канализация,k-a-n-a-l-i-z-'a-ts-i-0-0,k-a-n-a-lʲ-i-z-'a-ts-i-j-a,,
0.9019607843137255,Botlikh,botl1242,канститу́ци,noun,"Saidova, Abusov 2012",конституция,k-a-n-s-t-i-t-'u-ts-i-0-0,k-a-n-s-tʲ-i-t-'u-ts-i-j-a,,
0.9019607843137255,Botlikh,botl1242,кантрибу́ци,noun,"Alekseev, Azayev 2019",контрибуция,k-a-n-t-r-i-b-'u-ts-i-0-0,k-a-n-t-rʲ-i-b-'u-ts-i-j-a,,
0.9032258064516129,Botlikh,botl1242,апилси́н,noun,"Alekseev, Azayev 2019",апельсин,a-p-i-l-s-'i-n,a-pʲ-i-lʲ-sʲ-'i-n,,
0.9032258064516129,Andi,andi1255,капустан,,Salimov 2010,капуста,k-a-p-u-s-t-a-n,k-a-p-'u-s-t-a-0,,
0.9032258064516129,Bagvalal,bagv1239,АПИЦÁНТ,noun,Magomedova 2004,официант,a-p-i-ts-'a-n-t,a-fʲ-i-ts-'a-n-t,,
0.9032258064516129,Botlikh,botl1242,пара́лич,noun,"Alekseev, Azayev 2019",паралич,p-a-r-'a-l-i-tʃ,p-a-r-a-lʲ-'i-tʃ,,
0.9032258064516129,Akhvakh,akhv1239,испи'чка,noun,"Magomedova, Abdulayeva 2007",спички,i-s-p-'i-tʃ-k-a,0-s-pʲ-'i-tʃ-k-a,,
0.9032258064516129,Karata-Tukita,kara1474,ИСПИ'ЧКА,,"Magomedova, Khalidova 2001",спички,i-s-p-'i-tʃ-k-a,0-s-pʲ-'i-tʃ-k-a,,
0.9032258064516129,Botlikh,botl1242,чемпио́н,noun,"Alekseev, Azayev 2019",чемпион,tʃ-e-m-p-i-'o-n,tʃ-i-m-pʲ-i-'o-n,,
0.9032258064516129,Botlikh,botl1242,чемпио́н,noun,"Saidova, Abusov 2012",чемпион,tʃ-e-m-p-i-'o-n,tʃ-i-m-pʲ-i-'o-n,,
0.9032258064516129,Godoberi,ghod1238,ЧЕМПИÓН,,Saidova 2006,чемпион,tʃ-e-m-p-i-'o-n,tʃ-i-m-pʲ-i-'o-n,,
0.9047619047619048,Botlikh,botl1242,васкре́сник,noun,"Alekseev, Azayev 2019",воскресник,w-a-s-k-r-'e-s-n-i-k,v-a-s-k-rʲ-'e-s-nʲ-i-k,,
0.9047619047619048,Botlikh,botl1242,ликвида́тар,noun,"Alekseev, Azayev 2019",ликвидатор,l-i-k-w-i-d-'a-t-a-r,lʲ-i-k-vʲ-i-d-'a-t-a-r,,
0.9047619047619048,Bagvalal,bagv1239,ЛИТЕРАТ́УРА,,Magomedova 2004,литература,l-i-t-e-r-a-t-'u-r-a,lʲ-i-tʲ-i-r-a-t-'u-r-a,,
0.9047619047619048,Botlikh,botl1242,респу́блика,,"Alekseev, Azayev 2019",республика,r-e-s-p-'u-b-l-i-k-a,rʲ-i-s-p-'u-b-lʲ-i-k-a,,
0.9047619047619048,Godoberi,ghod1238,ССАНАТÓРИЙА,,Saidova 2006,санаторий,s:-a-n-a-t-'o-r-i-j-a,s-a-n-a-t-'o-rʲ-i-j-0,,
0.9047619047619048,Botlikh,botl1242,пискулту́ра,,"Saidova, Abusov 2012",физкультура,p-i-s-k-u-l-t-'u-r-a,fʲ-i-s-k-u-lʲ-t-'u-r-a,,
0.9056603773584906,Botlikh,botl1242,йуриди́чиски,,"Alekseev, Azayev 2019",юридический,j-u-r-i-d-'i-tʃ-i-s-k-i-0,j-u-rʲ-i-dʲ-'i-tʃ-i-s-kʲ-i-j,,
0.9090909090909091,Bagvalal,bagv1239,АГИТÁТУР,noun,Magomedova 2004,агитатор,a-g-i-t-'a-t-u-r,a-gʲ-i-t-'a-t-a-r,,
0.9090909090909091,Bagvalal,bagv1239,АПРÉЛБО̄С̄I,noun,Magomedova 2004,апрель,a-p-r-'e-l,a-p-rʲ-'e-lʲ,,
0.9090909090909091,Botlikh,botl1242,апре́л,noun,"Alekseev, Azayev 2019",апрель,a-p-r-'e-l,a-p-rʲ-'e-lʲ,,
0.9090909090909091,Godoberi,ghod1238,АПРÉЛ,noun,Saidova 2006,апрель,a-p-r-'e-l,a-p-rʲ-'e-lʲ,,
0.9090909090909091,Godoberi,ghod1238,АРТИ́СКА,noun,Saidova 2006,артистка,a-r-t-'i-s-0-k-a,a-r-tʲ-'i-s-t-k-a,,
0.9090909090909091,Botlikh,botl1242,арти́ска,noun,"Saidova, Abusov 2012",артистка,a-r-t-'i-s-0-k-a,a-r-tʲ-'i-s-t-k-a,,
0.9090909090909091,Bagvalal,bagv1239,БАТАРÉЙА,noun,Magomedova 2004,батарея,b-a-t-a-r-'e-j-a,b-a-t-a-rʲ-'e-j-i,,
0.9090909090909091,Botlikh,botl1242,биле́т,noun,"Alekseev, Azayev 2019",билет,b-i-l-'e-t,bʲ-i-lʲ-'e-t,,
0.9090909090909091,Botlikh,botl1242,гулюко́за,noun,"Alekseev, Azayev 2019",глюкоза,g-u-l-u-k-'o-z-a,g-0-lʲ-u-k-'o-z-a,,
0.9090909090909091,Karata-Tukita,kara1474,МАЗ,,"Magomedova, Khalidova 2001",гуталин,m-a-z,m-a-zʲ,,
0.9090909090909091,Bagvalal,bagv1239,ДИЖ́УРНА,,Magomedova 2004,дежурный,d-i-ᴣ-'u-r-n-a-0,dʲ-i-ᴣ-'u-r-n-a-j,,
0.9090909090909091,Botlikh,botl1242,дикта́тор,noun,"Alekseev, Azayev 2019",диктатор,d-i-k-t-'a-t-o-r,dʲ-i-k-t-'a-t-a-r,,
0.9090909090909091,Botlikh,botl1242,ди́пламат,noun,"Alekseev, Azayev 2019",дипломат,d-'i-p-l-a-m-a-t,dʲ-i-p-l-a-m-'a-t,,
0.9090909090909091,Botlikh,botl1242,жу́ликI,noun,"Alekseev, Azayev 2019",жулик,ᴣ-'u-l-i-k',ᴣ-'u-lʲ-i-k,,
0.9090909090909091,Botlikh,botl1242,за́вуч,,"Saidova, Abusov 2012",завуч,z-'a-w-u-tʃ,z-'a-v-u-tʃ,,
0.9090909090909091,Botlikh,botl1242,зал,noun,"Alekseev, Azayev 2019",зал,z-a-l,z-'a-l,,
0.9090909090909091,Botlikh,botl1242,инситу́т,noun,"Alekseev, Azayev 2019",институт,i-n-s-0-i-t-'u-t,i-n-s-tʲ-i-t-'u-t,,
0.9090909090909091,Botlikh,botl1242,истриби́тел,noun,"Alekseev, Azayev 2019",истрибитель,i-s-t-r-i-b-'i-t-e-l,i-s-t-rʲ-i-bʲ-'i-tʲ-e-lʲ,,
0.9090909090909091,Botlikh,botl1242,май,noun,"Saidova, Abusov 2012",июль,m-a-j,m-'a-j,,
0.9090909090909091,Botlikh,botl1242,май,noun,"Alekseev, Azayev 2019",июнь,m-a-j,m-'a-j,,
0.9090909090909091,Botlikh,botl1242,йод,noun,"Alekseev, Azayev 2019",йод,j-o-d,j-'o-d,,
0.9090909090909091,Botlikh,botl1242,кварти́ра,noun,"Saidova, Abusov 2012",квартира,k-w-a-r-t-'i-r-a,k-v-a-r-tʲ-'i-r-a,,
0.9090909090909091,Botlikh,botl1242,ки́лка,noun,"Alekseev, Azayev 2019",килька,k-'i-l-k-a,kʲ-'i-lʲ-k-a,,
0.9090909090909091,Godoberi,ghod1238,КИРПИ́Ч/И,,Saidova 2006,кирпич,kʲ-i-r-p-'i-tʃ-i,kʲ-i-r-pʲ-'i-tʃ-0,,
0.9090909090909091,Botlikh,botl1242,кисе́т,noun,"Saidova, Abusov 2012",кисет,k-i-s-'e-t,kʲ-i-sʲ-'e-t,,
0.9090909090909091,Botlikh,botl1242,кисларо́д,noun,"Alekseev, Azayev 2019",кислород,k-i-s-l-a-r-'o-d,kʲ-i-s-l-a-r-'o-t,,
0.9090909090909091,Botlikh,botl1242,каларне́т,noun,"Alekseev, Azayev 2019",кларнет,k-a-l-a-r-n-'e-t,k-0-l-a-r-nʲ-'e-t,,
0.9090909090909091,Botlikh,botl1242,кабирко́т,noun,"Alekseev, Azayev 2019",коверкот,k-a-b-i-r-k-'o-t,k-a-vʲ-i-r-k-'o-t,,
0.9090909090909091,Botlikh,botl1242,кантрали́роват игьи́,verb,"Alekseev, Azayev 2019",контролировать,k-a-n-t-r-a-l-'i-r-o-w-a-tʲ,k-a-n-t-r-a-lʲ-'i-r-a-v-a-tʲ,,
0.9090909090909091,Botlikh,botl1242,канки́,noun,"Alekseev, Azayev 2019",коньки,k-a-n-k-'i,k-a-nʲ-kʲ-'i,,
0.9090909090909091,Botlikh,botl1242,каре́ктор,noun,"Alekseev, Azayev 2019",корректор,k-a-r-'e-k-t-o-r,k-a-rʲ-'e-k-t-a-r,,
0.9090909090909091,Botlikh,botl1242,ла́гир,noun,"Alekseev, Azayev 2019",лагерь,l-'a-g-i-r,l-'a-gʲ-i-rʲ,,
0.9090909090909091,Botlikh,botl1242,ла́гир,noun,"Saidova, Abusov 2012",лагерь,l-'a-g-i-r,l-'a-gʲ-i-rʲ,,
0.9090909090909091,Karata-Tukita,kara1474,ЛА'ГИР,,"Magomedova, Khalidova 2001",лагерь,l-'a-g-i-r,l-'a-gʲ-i-rʲ,,
0.9090909090909091,Bagvalal,bagv1239,ЛАК,,Magomedova 2004,лак,l-a-k,l-'a-k,,
0.9090909090909091,Botlikh,botl1242,лак,noun,"Alekseev, Azayev 2019",лак,l-a-k,l-'a-k,,
0.9090909090909091,Botlikh,botl1242,лак,noun,"Saidova, Abusov 2012",лак,l-a-k,l-'a-k,,
0.9090909090909091,Botlikh,botl1242,ла́мпушка,noun,"Alekseev, Azayev 2019",лампочка,l-'a-m-p-u-ʃ-k-a,l-'a-m-p-a-tʃ-k-a,,
0.9090909090909091,Botlikh,botl1242,ликёр,noun,"Alekseev, Azayev 2019",ликёр,l-i-kʲ-o-r,lʲ-i-kʲ-'o-r,,
0.9090909090909091,Botlikh,botl1242,листо́вка,noun,"Alekseev, Azayev 2019",листовка,l-i-s-t-'o-w-k-a,lʲ-i-s-t-'o-f-k-a,,
0.9090909090909091,Akhvakh,akhv1239,латаре'йа,noun,"Magomedova, Abdulayeva 2007",лотерея,l-a-t-a-r-'e-j-a,l-a-t-æ-rʲ-'e-j-a,,
0.9090909090909091,Bagvalal,bagv1239,ЛАТАРÉЙА,,Magomedova 2004,лотерея,l-a-t-a-r-'e-j-a,l-a-t-æ-rʲ-'e-j-a,,
0.9090909090909091,Botlikh,botl1242,мавзале́й,noun,"Alekseev, Azayev 2019",мавзолей,m-a-w-z-a-l-'e-j,m-a-v-z-a-lʲ-'e-j,,
0.9090909090909091,Botlikh,botl1242,май,noun,"Alekseev, Azayev 2019",май,m-a-j,m-'a-j,,
0.9090909090909091,Godoberi,ghod1238,МАЙ,,Saidova 2006,май,m-a-j,m-'a-j,,
0.9090909090909091,Botlikh,botl1242,мат,noun,"Alekseev, Azayev 2019",мат,m-a-t,m-'a-t,,
0.9090909090909091,Chamalal,cham1309,БИБИ̅́П,noun I,Magomedova 1999,машина,b-i-b-'i-p,bʲ-i-bʲ-'i-p,,
0.9090909090909091,Botlikh,botl1242,мида́л,noun,"Alekseev, Azayev 2019",медаль,m-i-d-'a-l,mʲ-i-d-'a-lʲ,,
0.9090909090909091,Botlikh,botl1242,мида́л,noun,"Saidova, Abusov 2012",медаль,m-i-d-'a-l,mʲ-i-d-'a-lʲ,,
0.9090909090909091,Godoberi,ghod1238,МИДÁЛ,,Saidova 2006,медаль,m-i-d-'a-l,mʲ-i-d-'a-lʲ,,
0.9090909090909091,Botlikh,botl1242,мел,noun,"Alekseev, Azayev 2019",мел,m-e-l,mʲ-e-l,,
0.9090909090909091,Botlikh,botl1242,матори́ст,noun,"Alekseev, Azayev 2019",моторист,m-a-t-o-r-'i-s-t,m-a-t-a-rʲ-'i-s-t,,
0.9090909090909091,Botlikh,botl1242,наптали́н,noun,"Alekseev, Azayev 2019",нафталин,n-a-p-t-a-l-'i-n,n-a-f-t-a-lʲ-'i-n,,
0.9090909090909091,Tindi,tind1238,С̅ÉТКА,,Magomedova 2003,невод,s:-'e-t-k-a,sʲ-'e-t-k-a,,
0.9090909090909091,Godoberi,ghod1238,ПÉШКIЯ,,Saidova 2006,ничего не стоящий человек,p-'e-ʃ-kʲ'-a,p-'e-ʃ-k-a,,
0.9090909090909091,Bagvalal,bagv1239,Б́ИРКIА,,Magomedova 2004,нумерованная метка (на ушах животного),b-'i-r-k'-a,bʲ-'i-r-k-a,,
0.9090909090909091,Akhvakh,akhv1239,адикало',noun,"Magomedova, Abdulayeva 2007",одеколон,a-d-i-k-a-l-'o-0,a-dʲ-i-k-a-l-'o-n,,
0.9090909090909091,Godoberi,ghod1238,АДИКАЛУ́Н,noun,Saidova 2006,одеколон,a-d-i-k-a-l-'u-n,a-dʲ-i-k-a-l-'o-n,,
0.9090909090909091,Bagvalal,bagv1239,ПАЛТ̄́О,,Magomedova 2004,пальто,p-a-l-t-'o:,p-a-lʲ-t-'o,,
0.9090909090909091,Botlikh,botl1242,петру́шка,noun,"Alekseev, Azayev 2019",петрушка,p-e-t-r-'u-ʃ-k-a,pʲ-i-t-r-'u-ʃ-k-a,,
